User_ID,user_diet,preferred_cuisines,monthly_budget_inr,purchase_date,Product_ID,Product_Name,Brand,Category,Subcategory,unit,unit_price_inr,quantity_purchased,discount_applied,total_spent_inr,storage_type,expiration_date,days_to_expiry,quantity_on_hand,reorder_level,reorder_quantity,payment_method,store_type,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,product_diet_tags,recipe_id,recipe_name,recipe_cuisine,recipe_cook_time_min,ingredient_product_ids,ingredient_qtys,recipe_instructions,user_monthly_spend_inr,category_spend_share
U0002,lactose-free,Rajasthani,12287,2025-08-18,P00619,Chutney Premium,Nandini,condiments,chutney,g,237.86,300.0,0.19,192.67,ambient,2026-10-21,429,75,6,2,UPI,online,148.9,1.6,0.89,23.57,2.13,14.65,959.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0054,Kebabs Special,Mediterranean,15,P00251;P00100;P00034;P00280;P00319,101 mL;259 g;1.49 kg;332 g;174 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1592.6,0.121
U0080,gluten-free,"Punjabi,North Indian,Hyderabadi",11037,2025-05-14,P00210,Butter Ghee Daily,Everest,dairy,butter_ghee,g,173.46,1613.0,0.17,143.97,frozen,2025-05-27,13,806,6,3,UPI,online,70.2,3.8,7.06,3.57,0.0,7.1,4.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,370.48,0.5956
U0110,"egg-free,vegetarian","Gujarati,Goan,Mexican",11461,2024-06-22,P00706,Frozen Veg Family,Everest,frozen,frozen_veg,g,378.5,455.0,0.0,378.5,frozen,2025-05-26,338,91,6,5,Wallet,offline,75.0,5.35,14.19,3.14,1.46,1.97,587.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0247,Masala Chef's Pick,North Indian,28,P00323;P00290;P00279,440 g;58 g;271 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,378.5,1.0
U0012,keto,South Indian,14707,2024-04-12,P00065,Cruciferous Classic,Maggi,vegetables,cruciferous,g,107.56,623.0,0.04,103.26,ambient,2024-04-19,7,124,2,5,Wallet,offline,41.2,2.13,0.3,2.41,0.68,3.895,15.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,362.18,0.2851
U0068,none,Rajasthani,7445,2024-07-28,P00661,Cereals Premium,Borges,baby_food,cereals,pcs,93.04,4.0,0.0,372.16,frozen,2025-11-02,462,4,1,3,Debit Card,offline,72.4,3.52,4.14,17.07,1.71,11.1,49.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,886.63,0.4197
U0033,egg-free,"Mediterranean,Indo-Chinese",4105,2025-07-17,P00002,Pome Premium,Nandini,fruits,pome,g,196.88,637.0,0.0,196.88,chilled,2025-07-25,8,127,4,3,Credit Card,online,50.5,0.2,0.59,12.65,2.51,12.4,7.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,648.53,0.9329
U0025,vegetarian,"Indo-Chinese,North Indian,Bengali",12378,2024-03-20,P00637,Pickle Fresh,ITC,condiments,pickle,L,217.45,4.75,0.06,204.4,frozen,2024-12-16,271,1187,1,3,UPI,online,0.0,2.62,0.38,35.3,3.18,14.21,956.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0092,Cutlets Delight,Bengali,89,P00095;P00198;P00557;P00511,443 g;425 g;0.75 kg;276 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1658.01,0.3084
U0116,gluten-free,"Indo-Chinese,Thai,Gujarati",9824,2025-01-12,P00220,Butter Ghee Daily,Patanjali,dairy,butter_ghee,mL,340.28,1602.0,0.19,275.63,chilled,2025-01-26,14,534,4,4,UPI,online,112.7,2.09,2.04,7.07,0.0,1.59,77.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,361.46,0.7625
U0073,"gluten-free,vegetarian","Rajasthani,Mexican",8555,2024-04-28,P00218,Butter Ghee Premium,Aashirvaad,dairy,butter_ghee,g,217.22,453.0,0.0,217.22,ambient,2024-05-09,11,226,3,1,Debit Card,online,116.3,4.03,5.1,18.92,0.0,1.83,22.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0125,Noodles Homestyle,Mediterranean,48,P00323;P00491;P00033;P00302;P00690;P00168,280 g;0.56 L;3 pcs;0.38 kg;1 pcs;0.66 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1104.71,0.1966
U0044,vegan,"Italian,South Indian,Indo-Chinese",7254,2024-11-06,P00601,Savories Daily,Amul,snacks,savories,kg,81.63,2.09,0.0,81.63,chilled,2026-03-03,482,418,4,5,UPI,online,289.9,7.03,6.82,55.54,0.22,29.12,933.0,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",R0024,Tawa Mix Delight,Goan,89,P00748;P00222;P00734,3 pcs;313 g;0.4 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,81.63,1.0
U0028,"egg-free,vegetarian",Indo-Chinese,12873,2024-09-24,P00335,Mutton Premium,Maggi,meat_seafood,mutton,g,444.91,739.0,0.06,418.22,chilled,2024-09-29,5,246,9,2,Cash,offline,104.6,9.98,13.7,0.0,0.0,0.0,39.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,599.73,0.6973
U0117,"egg-free,vegetarian","Gujarati,Thai",3447,2024-06-02,P00430,Juices Classic,Maggi,beverages,juices,mL,226.63,1879.0,0.05,215.3,ambient,2025-08-17,441,375,2,4,Cash,offline,82.5,1.51,0.14,18.92,0.11,2.05,2.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0234,Sandwich Special,Punjabi,41,P00519;P00002;P00511;P00359,0.72 kg;451 g;424 g;323 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,338.17,0.6367
U0069,vegetarian,Thai,3916,2024-07-10,P00613,Vinegar Classic,Parle,condiments,vinegar,mL,245.57,195.0,0.0,245.57,frozen,2024-10-10,92,65,2,1,Wallet,online,115.4,3.35,2.22,26.64,1.31,21.08,779.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,245.57,1.0
U0118,vegan,Indo-Chinese,4677,2025-03-13,P00270,Cakes Classic,Tata,bakery,cakes,g,29.69,1646.0,0.0,29.69,chilled,2025-03-17,4,411,5,1,Credit Card,offline,423.8,7.13,19.48,59.57,2.89,20.9,391.6,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,508.76,0.7702
U0101,"gluten-free,vegetarian","Bengali,Maharashtrian,Gujarati",12992,2024-07-17,P00686,Formula Family,Dabur,baby_food,formula,g,590.12,1753.0,0.04,566.52,ambient,2025-05-26,313,438,5,5,NetBanking,online,66.2,3.05,3.41,17.16,1.17,5.23,43.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1371.18,0.4132
U0062,gluten-free,"Gujarati,Hyderabadi,Indo-Chinese",11937,2025-06-07,P00506,Condiment Fresh,Everest,spices_masala,condiment,g,412.62,789.0,0.0,412.62,frozen,2026-10-24,504,197,5,5,Credit Card,offline,197.4,10.18,8.87,39.97,20.5,1.43,71.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,766.06,1.0
U0068,none,Rajasthani,7445,2025-05-21,P00522,Paste Premium,Borges,spices_masala,paste,g,121.52,256.0,0.16,102.08,ambient,2026-08-04,440,51,3,3,Cash,offline,169.0,14.59,8.36,54.9,20.6,0.92,63.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0021,Stir-Fry Express,Italian,23,P00569;P00692;P00595;P00164;P00513,3 pcs;156 g;2 pcs;1.17 kg;458 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1484.94,0.0687
U0049,"egg-free,vegetarian",Bengali,11135,2024-06-08,P00057,Cruciferous Fresh,Tata,vegetables,cruciferous,pcs,72.99,11.0,0.0,802.89,ambient,2024-06-14,6,11,1,1,Debit Card,offline,67.4,1.42,1.62,7.99,3.61,6.23,22.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0137,Soup Special,North Indian,89,P00056;P00135;P00248;P00318;P00261;P00264;P00552,69 g;355 g;1.38 L;476 g;4 pcs;98 g;0.95 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,6088.53,0.1319
U0114,"egg-free,vegetarian",Gujarati,8506,2025-06-16,P00244,Milk Premium,Amul,dairy,milk,mL,368.82,1456.0,0.1,331.94,chilled,2025-06-30,14,485,7,4,Debit Card,offline,48.4,0.96,8.38,9.84,0.0,4.05,10.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0166,Cutlets Express,Bengali,65,P00272;P00686;P00332;P00127;P00201,0.63 kg;146 g;5 pcs;80 g;0.32 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3382.95,0.0981
U0052,jain-friendly,Not Specified,5335,2025-05-13,P00727,Frozen Veg Daily,Maggi,frozen,frozen_veg,g,115.9,1047.0,0.0,115.9,ambient,2025-08-07,86,209,7,1,Cash,offline,240.8,8.29,14.87,20.4,2.96,7.37,304.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,320.43,0.3617
U0103,lactose-free,"North Indian,Indo-Chinese",12658,2024-03-04,P00691,Snacks Daily,Amul,baby_food,snacks,g,129.59,1354.0,0.04,124.41,ambient,2025-04-15,407,451,2,5,UPI,offline,101.9,1.04,2.65,26.5,1.52,5.77,14.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,859.45,0.1448
U0007,"egg-free,vegetarian","Indian,Bengali,Rajasthani",4031,2024-11-16,P00216,Paneer Fresh,Fortune,dairy,paneer,mL,342.36,228.0,0.29,243.08,ambient,2024-11-26,10,114,4,1,UPI,offline,80.5,1.38,2.61,4.44,0.0,5.48,93.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,815.2,0.2982
U0061,gluten-free,"Mexican,Italian,Thai",14070,2024-12-29,P00715,Frozen Veg Family,Dabur,frozen,frozen_veg,g,166.29,932.0,0.05,157.98,ambient,2026-01-30,397,466,9,5,Credit Card,online,166.8,6.09,9.12,27.06,3.76,5.23,354.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3912.56,0.959
U0078,vegan,"Italian,Maharashtrian",5722,2024-07-28,P00353,Fish Family,MotherDairy,meat_seafood,fish,g,253.24,971.0,0.12,222.85,chilled,2024-08-11,14,485,4,2,Cash,online,155.3,8.65,4.55,0.0,0.0,0.0,40.3,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,562.24,0.3964
U0081,jain-friendly,"Punjabi,Rajasthani",14283,2024-06-17,P00694,Supplements Classic,Kissan,baby_food,supplements,pcs,171.57999999999998,2.0,0.22,522.58,ambient,2025-11-12,513,2,9,2,Cash,online,114.1,2.43,2.44,21.95,1.51,10.16,21.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0291,Tawa Mix Homestyle,Bengali,31,P00270;P00638;P00084;P00036;P00109;P00072;P00473,343 g;135 mL;456 g;1 pcs;485 g;478 g;305 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1178.83,0.4433
U0110,"egg-free,vegetarian","Gujarati,Goan,Mexican",11461,2024-07-02,P00731,Frozen Meat Daily,Parle,frozen,frozen_meat,g,448.98,825.0,0.0,448.98,ambient,2025-07-19,382,275,2,2,Credit Card,offline,251.7,3.97,7.18,17.03,4.17,6.39,469.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0127,Cutlets Express,Thai,10,P00306;P00468;P00348,4 pcs;248 g;55 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,585.2,0.7672
U0009,egg-free,"Gujarati,Mexican,Indian",5417,2024-01-29,P00243,Paneer Family,Parle,dairy,paneer,g,80.56,1798.0,0.0,80.56,frozen,2024-02-12,14,599,8,4,NetBanking,online,47.7,4.03,1.0,2.26,0.0,8.58,30.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,80.56,1.0
U0112,lactose-free,"South Indian,North Indian,Gujarati",12368,2025-08-06,P00127,Oats Family,Tata,grains,oats,g,69.96,572.0,0.0,69.96,ambient,2026-04-07,244,143,2,4,Cash,offline,317.9,10.22,0.31,50.85,7.81,1.89,0.8,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,69.96,1.0
U0107,gluten-free,"Gujarati,North Indian,Maharashtrian",12364,2025-02-06,P00098,Cruciferous Classic,MDH,vegetables,cruciferous,g,178.72,316.0,0.01,176.93,ambient,2025-02-12,6,79,2,5,Debit Card,online,35.0,1.95,0.54,18.92,3.8,8.83,6.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5278.5,0.1928
U0071,gluten-free,"Indo-Chinese,Punjabi",12548,2024-07-04,P00078,Cruciferous Premium,Borges,vegetables,cruciferous,pcs,48.56,22.0,0.04,1025.59,chilled,2024-07-08,4,22,8,4,Wallet,online,31.2,1.53,0.56,9.03,4.27,0.15,10.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3274.75,0.3132
U0013,nut-free,Maharashtrian,11829,2024-06-21,P00160,Peas Fresh,Haldiram,legumes_pulses,peas,g,130.03,1857.0,0.08,119.63,frozen,2025-10-31,497,928,7,5,UPI,online,314.7,4.03,6.36,51.03,5.01,1.3,37.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,728.09,0.1643
U0017,"gluten-free,vegetarian","Goan,Rajasthani",9158,2025-04-21,P00264,Cookies Fresh,Borges,bakery,cookies,g,178.4,1844.0,0.14,153.42,ambient,2025-04-28,7,461,1,2,Cash,offline,467.7,12.16,15.68,84.34,2.0,42.17,261.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0244,Chaat Special,North Indian,54,P00531;P00296;P00276;P00124,465 g;5 pcs;166 g;1.45 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,447.29,0.343
U0094,"gluten-free,vegetarian","Bengali,Thai",7649,2024-11-16,P00331,Mutton Fresh,MotherDairy,meat_seafood,mutton,pcs,545.89,22.0,0.0,12009.58,ambient,2024-11-27,11,22,1,4,Wallet,offline,206.9,17.72,6.09,0.0,0.0,0.0,117.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,12068.4,0.9951
U0070,keto,Bengali,8634,2024-09-23,P00096,Gourd Fresh,Nestle,vegetables,gourd,kg,155.04,3.01,0.01,153.49,frozen,2024-09-26,3,602,5,2,Debit Card,offline,46.9,3.43,0.42,10.2,1.95,2.76,4.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,196.62,0.7806
U0002,lactose-free,Rajasthani,12287,2024-12-11,P00218,Butter Ghee Premium,Aashirvaad,dairy,butter_ghee,g,165.25,275.0,0.11,147.07,chilled,2024-12-20,9,91,1,3,Cash,online,116.3,2.11,5.1,4.38,0.0,1.83,22.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1947.15,0.0755
U0037,nut-free,"Hyderabadi,Maharashtrian,Rajasthani",13299,2025-01-06,P00232,Milk Fresh,Fortune,dairy,milk,g,377.59,1212.0,0.0,377.59,ambient,2025-01-15,9,242,8,5,Debit Card,online,99.9,2.1,6.75,10.69,0.0,4.25,52.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,377.59,1.0
U0087,nut-free,North Indian,4166,2025-08-02,P00661,Cereals Premium,Borges,baby_food,cereals,pcs,147.64,6.0,0.0,885.84,ambient,2025-10-10,69,6,5,1,Debit Card,online,72.4,3.52,4.14,17.07,1.71,11.1,49.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0297,Cutlets Homestyle,Mediterranean,70,P00635;P00038;P00478;P00279;P00235,356 mL;0.12 kg;318 mL;400 g;270 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1269.99,0.6975
U0095,"egg-free,vegetarian",Indian,13777,2024-11-19,P00522,Paste Premium,Borges,spices_masala,paste,g,651.76,188.0,0.0,651.76,ambient,2026-04-09,506,62,7,5,Wallet,offline,169.0,14.59,8.36,54.9,20.6,0.92,63.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0072,Tawa Mix Express,Mediterranean,65,P00500;P00244;P00218;P00194;P00597,343 g;237 mL;285 g;88 g;441 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1501.26,0.4341
U0044,vegan,"Italian,South Indian,Indo-Chinese",7254,2025-07-09,P00006,Citrus Select,Nestle,fruits,citrus,pcs,151.57,7.0,0.0,1060.99,frozen,2025-07-14,5,7,2,3,Wallet,offline,56.5,1.33,0.46,14.21,1.26,1.63,2.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1145.0,0.9266
U0010,jain-friendly,"Hyderabadi,Maharashtrian,Gujarati",4130,2024-09-21,P00380,Canned Daily,Parle,packaged_food,canned,g,39.02,1242.0,0.0,39.02,ambient,2026-01-18,484,414,1,3,NetBanking,online,556.7,11.87,19.22,68.62,2.69,20.22,562.8,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,601.96,0.0648
U0029,keto,Rajasthani,9545,2024-07-31,P00034,Berries Classic,Amul,fruits,berries,kg,96.94,1.51,0.13,84.34,chilled,2024-08-06,6,755,9,2,Cash,offline,105.5,0.03,0.11,12.88,1.88,14.06,6.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,310.53,0.2716
U0018,vegetarian,Indo-Chinese,4537,2025-07-28,P00709,Frozen Snacks Fresh,Parle,frozen,frozen_snacks,pcs,533.89,12.0,0.09,5830.08,ambient,2026-10-17,446,12,7,4,UPI,offline,257.2,8.2,11.37,15.37,0.52,6.55,444.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,6052.88,0.9632
U0031,vegetarian,Mediterranean,8405,2025-05-26,P00410,Lassi Daily,Everest,beverages,lassi,L,230.61,0.46,0.0,230.61,chilled,2026-07-17,417,115,2,5,Credit Card,offline,43.2,0.04,0.45,9.94,1.46,6.48,43.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0015,Upma Delight,Italian,13,P00615;P00058;P00680;P00618,0.44 L;1 pcs;130 g;83 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,397.35,0.5804
U0072,gluten-free,"North Indian,Italian,Goan",5273,2025-01-06,P00415,Soft Drinks Classic,Patanjali,beverages,soft_drinks,L,218.79,2.72,0.23,168.47,frozen,2025-08-07,213,680,9,5,UPI,online,62.8,0.95,0.37,3.98,2.0,2.76,19.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1162.84,0.1449
U0025,vegetarian,"Indo-Chinese,North Indian,Bengali",12378,2024-01-13,P00735,Frozen Veg Family,Tata,frozen,frozen_veg,pcs,254.24,8.0,0.0,2033.92,frozen,2025-06-05,509,8,5,5,Cash,online,48.6,3.06,15.99,18.92,2.42,1.24,345.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0013,Masala Homestyle,Maharashtrian,70,P00180;P00012;P00065;P00744;P00028;P00586,0.45 kg;3 pcs;99 g;475 g;374 g;5 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2033.92,1.0
U0021,lactose-free,"Indo-Chinese,Thai",9004,2024-11-02,P00026,Citrus Daily,Tata,fruits,citrus,g,41.52,1679.0,0.0,41.52,frozen,2024-11-07,5,559,2,1,Cash,online,52.7,1.77,0.84,10.19,2.92,3.895,3.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,41.52,1.0
U0036,"egg-free,vegetarian","Gujarati,Italian,Goan",3765,2024-05-14,P00468,Sunflower Oil Family,Fortune,oils_ghee,sunflower_oil,g,355.19,1062.0,0.15,301.91,frozen,2025-05-23,374,531,6,3,Cash,offline,892.5,0.0,102.72,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3794.37,0.0796
U0062,gluten-free,"Gujarati,Hyderabadi,Indo-Chinese",11937,2024-04-19,P00217,Milk Premium,MDH,dairy,milk,L,65.18,1.47,0.06,61.27,ambient,2024-05-01,12,490,9,4,NetBanking,online,96.5,5.67,4.55,5.9,0.0,6.09,18.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,375.08,0.1634
U0112,lactose-free,"South Indian,North Indian,Gujarati",12368,2024-04-30,P00164,Peas Daily,Britannia,legumes_pulses,peas,kg,168.36,0.41,0.0,168.36,ambient,2025-03-06,310,102,7,1,Cash,offline,296.0,8.91,3.96,53.44,8.38,2.94,2.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1136.7,0.1481
U0057,egg-free,Mexican,9558,2024-02-20,P00048,Tropical Fresh,Del Monte,fruits,tropical,kg,53.93,3.78,0.24,40.99,chilled,2024-02-27,7,756,5,4,Debit Card,offline,44.3,0.96,0.24,16.22,2.83,4.3,2.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,142.04,0.2886
U0021,lactose-free,"Indo-Chinese,Thai",9004,2025-04-15,P00184,Kidney Beans Fresh,Patanjali,legumes_pulses,kidney_beans,kg,133.2,4.95,0.0,133.2,frozen,2025-09-28,166,2475,3,3,UPI,offline,210.1,16.34,4.44,73.84,8.28,3.13,4.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3490.97,0.0382
U0099,vegetarian,"Rajasthani,Goan,Thai",10641,2024-10-13,P00634,Vinegar Classic,Parle,condiments,vinegar,g,189.57,752.0,0.04,181.99,chilled,2025-05-18,217,188,7,5,UPI,online,112.6,4.02,0.68,18.92,2.81,13.7,272.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,849.51,0.2142
U0026,gluten-free,Punjabi,10726,2025-06-22,P00333,Mutton Classic,MDH,meat_seafood,mutton,pcs,206.11,1.0,0.0,206.11,frozen,2025-06-29,7,1,5,5,Debit Card,offline,222.4,17.81,13.94,0.0,0.0,0.0,102.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1183.59,0.1741
